"run_id","run_dir","experiment","run_status","manifest_exists"
"run_2026_03_29_213341_parameter_robustness_stage1_canonical","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_213341_parameter_robustness_stage1_canonical","switching","MISSING","YES"
"run_2026_03_29_220602_parameter_robustness_stage1b_width_kappa","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_220602_parameter_robustness_stage1b_width_kappa","switching","MISSING","YES"
"run_2026_03_29_220817_parameter_robustness_stage1b_width_kappa","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_220817_parameter_robustness_stage1b_width_kappa","switching","MISSING","YES"
"run_2026_03_29_222413_estimator_design_width_kappa1_narrow","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_222413_estimator_design_width_kappa1_narrow","switching","MISSING","YES"
"run_2026_03_29_232552_relaxation_measurement_focused_t0_norm_window_audit","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_29_232552_relaxation_measurement_focused_t0_norm_window_audit","relaxation","MISSING","NO"
"run_2026_03_29_232553_relaxation_measurement_focused_t0_norm_w","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_29_232553_relaxation_measurement_focused_t0_norm_w","relaxation","MISSING","YES"
"run_2026_03_30_002521_relaxation_measurement_canonical_self_audit","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_30_002521_relaxation_measurement_canonical_self_audit","relaxation","MISSING","NO"
"run_2026_03_30_002635_relaxation_measurement_canonical_self_audit","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_30_002635_relaxation_measurement_canonical_self_audit","relaxation","MISSING","NO"
"run_2026_03_30_124149_aging_measurement_definition_audit","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_30_124149_aging_measurement_definition_audit","relaxation","MISSING","YES"
"run_2026_03_30_124438_relaxation_canonical_implementation_check","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_30_124438_relaxation_canonical_implementation_check","relaxation","MISSING","NO"
"run_2026_03_30_124439_relaxation_canonical_implementation_chec","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_30_124439_relaxation_canonical_implementation_chec","relaxation","MISSING","YES"
"run_2026_03_30_133703_aging_measurement_definition_audit","C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_30_133703_aging_measurement_definition_audit","relaxation","MISSING","YES"
"run_2026_03_30_144702_integrity_invalid_artifacts","C:\Dev\matlab-functions\results\system\runs\run_2026_03_30_144702_integrity_invalid_artifacts","system","MISSING","YES"
"run_20260324_000000_threshold_distribution_model","C:\Dev\matlab-functions\results\switching\runs\run_20260324_000000_threshold_distribution_model","switching","MISSING","NO"
"run_20260324_005028_threshold_distribution_model","C:\Dev\matlab-functions\results\switching\runs\run_20260324_005028_threshold_distribution_model","switching","MISSING","NO"
"run_20260324_005122_threshold_distribution_model","C:\Dev\matlab-functions\results\switching\runs\run_20260324_005122_threshold_distribution_model","switching","MISSING","NO"
"run_20260324_005137_test_threshold_distribution","C:\Dev\matlab-functions\results\switching\runs\run_20260324_005137_test_threshold_distribution","switching","MISSING","NO"
"run_20260324_021500_x_vs_r_predictor_comparison","C:\Dev\matlab-functions\results\switching\runs\run_20260324_021500_x_vs_r_predictor_comparison","switching","MISSING","NO"
"run_legacy_alignment_audit","C:\Dev\matlab-functions\results\switching\runs\run_legacy_alignment_audit","switching","MISSING","YES"
"run_legacy_baseline_tests","C:\Dev\matlab-functions\results\aging\runs\run_legacy_baseline_tests","aging","MISSING","YES"
"run_legacy_corrected_geometry","C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_corrected_geometry","relaxation","MISSING","YES"
"run_legacy_cross_analysis","C:\Dev\matlab-functions\results\cross_analysis\runs\run_legacy_cross_analysis","cross_analysis","MISSING","YES"
"run_legacy_cross_experiment","C:\Dev\matlab-functions\results\cross_experiment\runs\run_legacy_cross_experiment","cross_experiment","MISSING","YES"
"run_legacy_debug_runs","C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs","aging","MISSING","YES"
"run_legacy_decomposition","C:\Dev\matlab-functions\results\aging\runs\run_legacy_decomposition","aging","MISSING","YES"
"run_legacy_decomposition_stability","C:\Dev\matlab-functions\results\aging\runs\run_legacy_decomposition_stability","aging","MISSING","YES"
"run_legacy_derivative_smoothing","C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_derivative_smoothing","relaxation","MISSING","YES"
"run_legacy_diagnostics_misc","C:\Dev\matlab-functions\results\aging\runs\run_legacy_diagnostics_misc","aging","MISSING","YES"
"run_legacy_geometry_maps","C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_geometry_maps","relaxation","MISSING","YES"
"run_legacy_geometry_maps_relaxband","C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_geometry_maps_relaxband","relaxation","MISSING","YES"
"run_legacy_geometry_maps_relaxband_validation","C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_geometry_maps_relaxband_validation","relaxation","MISSING","YES"
"run_legacy_kww_model","C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_kww_model","relaxation","MISSING","YES"
"run_legacy_log_model","C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_log_model","relaxation","MISSING","YES"
"run_legacy_mechanism_followup","C:\Dev\matlab-functions\results\switching\runs\run_legacy_mechanism_followup","switching","MISSING","YES"
"run_legacy_mechanism_survey","C:\Dev\matlab-functions\results\switching\runs\run_legacy_mechanism_survey","switching","MISSING","YES"
"run_legacy_mode23_analysis","C:\Dev\matlab-functions\results\switching\runs\run_legacy_mode23_analysis","switching","MISSING","YES"
"run_legacy_observable_basis_test","C:\Dev\matlab-functions\results\switching\runs\run_legacy_observable_basis_test","switching","MISSING","YES"
"run_legacy_observable_summary","C:\Dev\matlab-functions\results\switching\runs\run_legacy_observable_summary","switching","MISSING","YES"
"run_legacy_observable_survey","C:\Dev\matlab-functions\results\relaxation\runs\run_legacy_observable_survey","relaxation","MISSING","YES"
"run_legacy_phaseC","C:\Dev\matlab-functions\results\phaseC\runs\run_legacy_phaseC","phaseC","MISSING","YES"
"run_legacy_results_root","C:\Dev\matlab-functions\results\legacy_root\runs\run_legacy_results_root","legacy_root","MISSING","YES"
"run_legacy_second_coordinate_duel","C:\Dev\matlab-functions\results\switching\runs\run_legacy_second_coordinate_duel","switching","MISSING","YES"
"run_legacy_second_observable_search","C:\Dev\matlab-functions\results\switching\runs\run_legacy_second_observable_search","switching","MISSING","YES"
"run_legacy_separability","C:\Dev\matlab-functions\results\aging\runs\run_legacy_separability","aging","MISSING","YES"
"run_legacy_shape_rank_analysis","C:\Dev\matlab-functions\results\switching\runs\run_legacy_shape_rank_analysis","switching","MISSING","YES"
"run_legacy_svd_pca","C:\Dev\matlab-functions\results\aging\runs\run_legacy_svd_pca","aging","MISSING","YES"
"run_legacy_test_logs","C:\Dev\matlab-functions\results\switching\runs\run_legacy_test_logs","switching","MISSING","YES"
"run_legacy_XI_Xshape_analysis","C:\Dev\matlab-functions\results\switching\runs\run_legacy_XI_Xshape_analysis","switching","MISSING","YES"
"run_TRI_collapse_diagnostics","C:\Dev\matlab-functions\results\aging\runs\run_TRI_collapse_diagnostics","aging","MISSING","YES"
