"run_id","experiment","run_rel_path","tables_csv","reports_md","snapshot_source_run_path","snapshot_runpack_path","snapshot_analysis_ids","snapshot_report_ids","snapshot_has_entry","resolution_method"
"run_2026_03_25_022511_pt_width_spread_observable","switching","results\switching\runs\run_2026_03_25_022511_pt_width_spread_observable","","","","","","","0",""
"run_2026_03_25_022634_phi_physical_identification_v2","switching","results\switching\runs\run_2026_03_25_022634_phi_physical_identification_v2","tables/kappa_vs_T.csv;tables/phi_candidate_kernel_comparison.csv;tables/phi_identification_meta.csv;tables/phi_reconstruction_comparison.csv;tables/phi_shape.csv;tables/residual_decomposition_quality.csv;tables/residual_decomposition_sources.csv","reports/phi_physical_identification_report.md;reports/residual_decomposition_report.md","","","","","0",""
"run_2026_03_25_022837_phi_asymmetry_link","switching","results\switching\runs\run_2026_03_25_022837_phi_asymmetry_link","tables/asymmetry_vs_kappa.csv;tables/kappa_vs_T.csv;tables/phi_asymmetry_comparison.csv;tables/phi_asymmetry_meta.csv;tables/phi_shape.csv;tables/residual_decomposition_quality.csv;tables/residual_decomposition_sources.csv","reports/phi_asymmetry_link_report.md;reports/residual_decomposition_report.md","","","","","0",""
"run_2026_03_25_022903_pt_width_spread_observable","switching","results\switching\runs\run_2026_03_25_022903_pt_width_spread_observable","","","","","","","0",""
"run_2026_03_25_023031_asymmetric_spread_analysis","switching","results\switching\runs\run_2026_03_25_023031_asymmetric_spread_analysis","","","","","","","0",""
"run_2026_03_25_023419_pt_width_spread_observable","switching","results\switching\runs\run_2026_03_25_023419_pt_width_spread_observable","","","","","","","0",""
"run_2026_03_25_023722_asymmetric_spread_analysis","switching","results\switching\runs\run_2026_03_25_023722_asymmetric_spread_analysis","","","","","","","0",""
"run_2026_03_25_023905_pt_width_spread_observable","switching","results\switching\runs\run_2026_03_25_023905_pt_width_spread_observable","tables/spread_observable_comparison.csv;tables/spread_observable_robustness_metrics.csv;tables/spread_sensitivity_localization_22K.csv","reports/pt_width_sensitivity_report.md","","","","","0",""
"run_2026_03_25_024040_asymmetric_spread_analysis","switching","results\switching\runs\run_2026_03_25_024040_asymmetric_spread_analysis","","","","","","","0",""
"run_2026_03_25_024149_phi_temperature_derivative_test","switching","results\switching\runs\run_2026_03_25_024149_phi_temperature_derivative_test","","","","","","","0",""
"run_2026_03_25_024223_asymmetric_spread_analysis","switching","results\switching\runs\run_2026_03_25_024223_asymmetric_spread_analysis","tables/asymmetric_spread_comparison.csv","","","","","","0",""
"run_2026_03_25_024620_asymmetric_spread_analysis","switching","results\switching\runs\run_2026_03_25_024620_asymmetric_spread_analysis","tables/asymmetric_spread_comparison.csv;tables/asymmetric_spread_robustness_metrics.csv","reports/asymmetric_spread_analysis_report.md","","","","","0",""
"run_2026_03_25_024703_phi_temperature_derivative_test","switching","results\switching\runs\run_2026_03_25_024703_phi_temperature_derivative_test","tables/mode_comparison_metrics.csv;tables/phi_vs_derivative_correlation.csv;tables/Scdf_over_Speak_monotonicity.csv;tables/temperature_stability_metrics.csv","reports/phi_temperature_derivative_report.md","","","","","0",""
"run_2026_03_25_025006_asymmetric_spread_analysis","switching","results\switching\runs\run_2026_03_25_025006_asymmetric_spread_analysis","tables/asymmetric_spread_comparison.csv;tables/asymmetric_spread_robustness_metrics.csv","reports/asymmetric_spread_analysis_report.md","","","","","0",""
"run_2026_03_25_025119_phi_temperature_derivative_test_verify","switching","results\switching\runs\run_2026_03_25_025119_phi_temperature_derivative_test_verify","tables/mode_comparison_metrics.csv;tables/phi_vs_derivative_correlation.csv;tables/Scdf_over_Speak_monotonicity.csv;tables/temperature_stability_metrics.csv","reports/phi_temperature_derivative_report.md","","","","","0",""
"run_2026_03_25_025841_asymmetric_spread_analysis","switching","results\switching\runs\run_2026_03_25_025841_asymmetric_spread_analysis","tables/asymmetric_spread_comparison.csv;tables/asymmetric_spread_robustness_metrics.csv","reports/asymmetric_spread_analysis_report.md","","","","","0",""
"run_2026_03_25_025841_phi_even_deformation_test","switching","results\switching\runs\run_2026_03_25_025841_phi_even_deformation_test","tables/kappa_vs_T.csv;tables/phi_evenness_metrics.csv;tables/phi_shape.csv;tables/residual_decomposition_quality.csv;tables/residual_decomposition_sources.csv","reports/residual_decomposition_report.md","","","","","0",""
"run_2026_03_25_030329_phi_even_deformation_test","switching","results\switching\runs\run_2026_03_25_030329_phi_even_deformation_test","tables/kappa_vs_T.csv;tables/phi_even_amplitude_links.csv;tables/phi_even_kernel_comparison.csv;tables/phi_even_projected_residual_metrics.csv;tables/phi_even_reconstruction_comparison.csv;tables/phi_evenness_metrics.csv;tables/phi_shape.csv;tables/residual_decomposition_quality.csv;tables/residual_decomposition_sources.csv","reports/phi_even_deformation_report.md;reports/residual_decomposition_report.md","","","","","0",""
"run_2026_03_25_030732_barrier_to_relaxation_mechanism","cross_experiment","results\cross_experiment\runs\run_2026_03_25_030732_barrier_to_relaxation_mechanism","tables/A_prediction_metrics.csv;tables/barrier_descriptors.csv;tables/feature_importance_summary.csv;tables/R_prediction_metrics.csv;tables/source_run_manifest.csv","","","","","","0",""
"run_2026_03_25_031205_barrier_to_relaxation_mechanism","cross_experiment","results\cross_experiment\runs\run_2026_03_25_031205_barrier_to_relaxation_mechanism","tables/A_prediction_metrics.csv;tables/barrier_descriptors.csv;tables/feature_importance_summary.csv;tables/R_prediction_metrics.csv;tables/source_run_manifest.csv","","","","","","0",""
"run_2026_03_25_031904_barrier_to_relaxation_mechanism","cross_experiment","results\cross_experiment\runs\run_2026_03_25_031904_barrier_to_relaxation_mechanism","tables/A_prediction_metrics.csv;tables/barrier_descriptors.csv;tables/feature_importance_summary.csv;tables/R_prediction_metrics.csv;tables/source_run_manifest.csv","","","","","","0",""
"run_2026_03_25_033200_collapse_failure_mode_test","switching","results\switching\runs\run_2026_03_25_033200_collapse_failure_mode_test","tables/collapse_failure_mode_metrics.csv;tables/collapse_projection_metrics.csv","reports/collapse_failure_mode_report.md","","","","","0",""
"run_2026_03_25_033213_phi_pt_independence_test","switching","results\switching\runs\run_2026_03_25_033213_phi_pt_independence_test","tables/kappa_vs_T.csv;tables/phi_projection_metrics.csv;tables/phi_reconstruction_from_pt_space.csv;tables/phi_shape.csv;tables/residual_decomposition_quality.csv;tables/residual_decomposition_sources.csv","reports/residual_decomposition_report.md","","","","","0",""
"run_2026_03_25_034055_phi_pt_independence_test","switching","results\switching\runs\run_2026_03_25_034055_phi_pt_independence_test","tables/kappa_vs_T.csv;tables/phi_projection_metrics.csv;tables/phi_pt_correlation_metrics.csv;tables/phi_reconstruction_from_pt_space.csv;tables/phi_shape.csv;tables/residual_decomposition_quality.csv;tables/residual_decomposition_sources.csv","reports/phi_independence_report.md;reports/residual_decomposition_report.md","","","","","0",""
"run_2026_03_25_034109_pt_deformation_mode_test","switching","results\switching\runs\run_2026_03_25_034109_pt_deformation_mode_test","","","","","","","0",""
"run_2026_03_25_034604_pt_deformation_mode_test","switching","results\switching\runs\run_2026_03_25_034604_pt_deformation_mode_test","","","","","","","0",""
"run_2026_03_25_034859_barrier_relaxation_mechanism_closure","cross_experiment","results\cross_experiment\runs\run_2026_03_25_034859_barrier_relaxation_mechanism_closure","tables/descriptor_audit.csv","","","","","","0",""
"run_2026_03_25_035242_pt_deformation_mode_test","switching","results\switching\runs\run_2026_03_25_035242_pt_deformation_mode_test","","","","","","","0",""
"run_2026_03_25_035350_barrier_relaxation_mechanism_closure","cross_experiment","results\cross_experiment\runs\run_2026_03_25_035350_barrier_relaxation_mechanism_closure","tables/descriptor_audit.csv","","","","","","0",""
"run_2026_03_25_035738_pt_deformation_mode_test","switching","results\switching\runs\run_2026_03_25_035738_pt_deformation_mode_test","","","","","","","0",""
"run_2026_03_25_040041_barrier_relaxation_mechanism_closure","cross_experiment","results\cross_experiment\runs\run_2026_03_25_040041_barrier_relaxation_mechanism_closure","tables/A_minimal_models.csv;tables/A_model_comparison.csv;tables/descriptor_audit.csv;tables/PT_only_residual_links.csv;tables/R_minimal_models.csv;tables/R_model_comparison.csv;tables/robustness_window_summary.csv;tables/sector_additivity_metrics.csv;tables/source_artifact_manifest.csv","reports/barrier_relaxation_mechanism_closure_report.md","","","","","0",""
"run_2026_03_25_040134_pt_deformation_mode_test","switching","results\switching\runs\run_2026_03_25_040134_pt_deformation_mode_test","","","","","","","0",""
"run_2026_03_25_041024_pt_deformation_mode_test","switching","results\switching\runs\run_2026_03_25_041024_pt_deformation_mode_test","tables/pt_deformation_best_basis.csv;tables/pt_deformation_mode_correlation.csv;tables/pt_deformation_reconstruction_metrics.csv","reports/pt_deformation_test_report.md","","","","","0",""
"run_2026_03_25_041026_kappa_phi_temperature_structure_test","switching","results\switching\runs\run_2026_03_25_041026_kappa_phi_temperature_structure_test","tables/kappa_vs_T.csv;tables/phi_shape.csv;tables/rank1_vs_rank2_summary.csv;tables/residual_decomposition_quality.csv;tables/residual_decomposition_sources.csv;tables/residual_mode_stability.csv;tables/residual_rank_structure_vs_T.csv","reports/residual_decomposition_report.md;reports/residual_temperature_structure_report.md","","","","","0",""
"run_2026_03_25_041304_pt_to_phi_prediction","cross_experiment","results\cross_experiment\runs\run_2026_03_25_041304_pt_to_phi_prediction","tables/kappa_loocv_bestPT2_predictions.csv;tables/kappa_prediction_minimal_models.csv;tables/kappa_prediction_models.csv;tables/pt_to_phi_link_summary.csv","reports/pt_to_phi_prediction_report.md","","","","","0",""
"run_2026_03_25_041314_phi_physical_structure_test","switching","results\switching\runs\run_2026_03_25_041314_phi_physical_structure_test","tables/kappa_vs_T.csv;tables/phi_kernel_reconstruction_metrics.csv;tables/phi_physical_kernel_correlations.csv;tables/phi_shape.csv;tables/residual_decomposition_quality.csv;tables/residual_decomposition_sources.csv","reports/phi_physical_structure_report.md;reports/residual_decomposition_report.md","","","","","0",""
"run_2026_03_25_041503_temperature_regime_analysis","cross_experiment","results\cross_experiment\runs\run_2026_03_25_041503_temperature_regime_analysis","tables/crossover_detection_summary.csv;tables/phi_stability_across_trims.csv;tables/robustness_window_summary_reference.csv;tables/temperature_window_metrics.csv","reports/temperature_regime_analysis_report.md","","","","","0",""
"run_2026_03_25_042420_pt_to_phi_prediction","cross_experiment","results\cross_experiment\runs\run_2026_03_25_042420_pt_to_phi_prediction","tables/kappa_prediction_minimal_models.csv;tables/kappa_prediction_models.csv;tables/pt_to_phi_link_summary.csv","","","","","","0",""
"run_2026_03_25_042423_kappa_phi_temperature_structure_test","switching","results\switching\runs\run_2026_03_25_042423_kappa_phi_temperature_structure_test","tables/kappa_vs_T.csv;tables/phi_shape.csv;tables/rank1_vs_rank2_summary.csv;tables/residual_decomposition_quality.csv;tables/residual_decomposition_sources.csv;tables/residual_mode_stability.csv;tables/residual_rank_structure_vs_T.csv","reports/residual_decomposition_report.md;reports/residual_temperature_structure_report.md","","","","","0",""
"run_2026_03_25_043508_alternative_coordinate_search","cross_experiment","results\cross_experiment\runs\run_2026_03_25_043508_alternative_coordinate_search","","","","","","","0",""
"run_2026_03_25_043540_alternative_coordinate_search","cross_experiment","results\cross_experiment\runs\run_2026_03_25_043540_alternative_coordinate_search","","","","","","","0",""
"run_2026_03_25_043540_pt_to_phi_prediction","cross_experiment","results\cross_experiment\runs\run_2026_03_25_043540_pt_to_phi_prediction","tables/kappa_prediction_minimal_models.csv;tables/kappa_prediction_models.csv;tables/pt_to_phi_link_summary.csv","","","","","","0",""
"run_2026_03_25_043610_kappa_phi_temperature_structure_test","switching","results\switching\runs\run_2026_03_25_043610_kappa_phi_temperature_structure_test","tables/kappa_vs_T.csv;tables/phi_shape.csv;tables/rank1_vs_rank2_summary.csv;tables/residual_decomposition_quality.csv;tables/residual_decomposition_sources.csv;tables/residual_mode_stability.csv;tables/residual_rank_structure_vs_T.csv","reports/residual_decomposition_report.md;reports/residual_temperature_structure_report.md","","","","","0",""
"run_2026_03_25_043622_alternative_coordinate_search","cross_experiment","results\cross_experiment\runs\run_2026_03_25_043622_alternative_coordinate_search","","","","","","","0",""
"run_2026_03_25_043700_collapse_failure_mode_test","switching","results\switching\runs\run_2026_03_25_043700_collapse_failure_mode_test","tables/collapse_failure_mode_metrics.csv;tables/collapse_projection_metrics.csv","","","","","","0",""
"run_2026_03_25_044126_alternative_coordinate_search","cross_experiment","results\cross_experiment\runs\run_2026_03_25_044126_alternative_coordinate_search","","","","","","","0",""
"run_2026_03_25_044142_alternative_coordinate_search","cross_experiment","results\cross_experiment\runs\run_2026_03_25_044142_alternative_coordinate_search","","","","","","","0",""
"run_2026_03_25_044412_alternative_coordinate_search","cross_experiment","results\cross_experiment\runs\run_2026_03_25_044412_alternative_coordinate_search","tables/best_coordinate_models.csv;tables/coordinate_candidate_metrics.csv;tables/coordinate_stability_no22K.csv","reports/alternative_coordinate_report.md","","","","","0",""
"run_2026_03_25_044523_alternative_coordinate_search","cross_experiment","results\cross_experiment\runs\run_2026_03_25_044523_alternative_coordinate_search","tables/best_coordinate_models.csv;tables/best_two_variable_overall.csv;tables/coordinate_candidate_metrics.csv;tables/coordinate_stability_no22K.csv","reports/alternative_coordinate_report.md","","","","","0",""
"run_20260324_000000_threshold_distribution_model","switching","results\switching\runs\run_20260324_000000_threshold_distribution_model","tables/area_test.csv;tables/normalized_collapse.csv;tables/onset_test.csv;tables/summary_metrics.csv","reports/analysis_summary.md","","","","","0",""
"run_20260324_005028_threshold_distribution_model","switching","results\switching\runs\run_20260324_005028_threshold_distribution_model","","","","","","","0",""
"run_20260324_005122_threshold_distribution_model","switching","results\switching\runs\run_20260324_005122_threshold_distribution_model","","","","","","","0",""
"run_20260324_005137_test_threshold_distribution","switching","results\switching\runs\run_20260324_005137_test_threshold_distribution","","","","","","","0",""
"run_20260324_021500_x_vs_r_predictor_comparison","switching","results\switching\runs\run_20260324_021500_x_vs_r_predictor_comparison","tables/aligned_candidate_data.csv;tables/candidate_comparison_table.csv;tables/summary_answers.csv","reports/summary_report.md","","","","","0",""
"run_legacy_alignment_audit","switching","results\switching\runs\run_legacy_alignment_audit","tables/switching_alignment_characteristic_temperatures.csv;tables/switching_alignment_extended_observables.csv;tables/switching_alignment_mode_observable_correlations.csv;tables/switching_alignment_observables_vs_T.csv;tables/switching_alignment_samples.csv;tables/switching_alignment_svd_singular_values.csv","","","","","","0",""
"run_legacy_baseline_tests","aging","results\aging\runs\run_legacy_baseline_tests","tables/FM_baseline_test.csv","","","","","","0",""
"run_legacy_corrected_geometry","relaxation","results\relaxation\runs\run_legacy_corrected_geometry","tables/relaxation_geometry_summary.csv;tables/relaxation_raw_inspect_t0.csv","","","","","","0",""
"run_legacy_cross_analysis","cross_analysis","results\cross_analysis\runs\run_legacy_cross_analysis","","","","","","","0",""
"run_legacy_cross_experiment","cross_experiment","results\cross_experiment\runs\run_legacy_cross_experiment","","","","","","","0",""
"run_legacy_debug_runs","aging","results\aging\runs\run_legacy_debug_runs","","","","","","","0",""
"run_legacy_decomposition","aging","results\aging\runs\run_legacy_decomposition","","","","","","","0",""
"run_legacy_decomposition_stability","aging","results\aging\runs\run_legacy_decomposition_stability","tables/decomposition_stability_raw.csv;tables/decomposition_stability_summary_by_wait_tp.csv","","","","","","0",""
"run_legacy_derivative_smoothing","relaxation","results\relaxation\runs\run_legacy_derivative_smoothing","tables/alignment_t0_summary.csv;tables/dense_temperature_cuts_dM_values_long.csv;tables/dense_temperature_cuts_meta.csv;tables/dense_temperature_cuts_S_values_long.csv;tables/dense_time_cuts_dM_values.csv;tables/dense_time_cuts_meta.csv;tables/dense_time_cuts_S_values.csv;tables/map_dM_gauss2d.csv;tables/map_dM_raw.csv;tables/map_dM_sg_100md.csv;tables/map_dM_sg_200md.csv;tables/map_S_gauss2d.csv;tables/map_S_raw.csv;tables/map_S_sg_100md.csv;tables/map_S_sg_200md.csv;tables/ridge_trajectory_overlay.csv;tables/S_ridge_peak_trajectory.csv;tables/S_temperature_cuts_values_long.csv;tables/S_time_cuts_meta.csv;tables/S_time_cuts_values.csv;tables/S_variance_by_temperature.csv;tables/S_variance_reduction_summary.csv;tables/time_grid_used.csv","reports/analysis_summary_relaxation_derivative_smoothing.md","","","","","0",""
"run_legacy_diagnostics_misc","aging","results\aging\runs\run_legacy_diagnostics_misc","","","","","","","0",""
"run_legacy_geometry_maps","relaxation","results\relaxation\runs\run_legacy_geometry_maps","tables/geometry_dataset_summary.csv","","","","","","0",""
"run_legacy_geometry_maps_relaxband","relaxation","results\relaxation\runs\run_legacy_geometry_maps_relaxband","tables/geometry_dataset_summary.csv;tables/relaxation_band_summary.csv","","","","","","0",""
"run_legacy_geometry_maps_relaxband_validation","relaxation","results\relaxation\runs\run_legacy_geometry_maps_relaxband_validation","tables/band_center_width_trends.csv;tables/band_common_grid_sensitivity.csv;tables/band_common_ref_summary.csv;tables/band_raw_detection_summary.csv;tables/band_raw_vs_common_bias.csv","","","","","","0",""
"run_legacy_kww_model","relaxation","results\relaxation\runs\run_legacy_kww_model","","","","","","","0",""
"run_legacy_log_model","relaxation","results\relaxation\runs\run_legacy_log_model","","","","","","","0",""
"run_legacy_mechanism_followup","switching","results\switching\runs\run_legacy_mechanism_followup","tables/mechanism_local_arrhenius_metrics.csv;tables/mechanism_mode2_metrics.csv;tables/mechanism_ridge_shape_metrics.csv","reports/mechanism_followup_report.md","","","","","0",""
"run_legacy_mechanism_survey","switching","results\switching\runs\run_legacy_mechanism_survey","tables/mechanism_fit_metrics.csv;tables/mechanism_observables_summary.csv","reports/mechanism_survey_report.md","","","","","0",""
"run_legacy_mode23_analysis","switching","results\switching\runs\run_legacy_mode23_analysis","tables/mode23_correlation_table.csv;tables/mode23_regression_metrics.csv","reports/mode23_analysis_report.md","","","","","0",""
"run_legacy_observable_basis_test","switching","results\switching\runs\run_legacy_observable_basis_test","tables/observable_basis_correlations.csv;tables/observable_basis_geometry.csv;tables/observable_basis_pair_comparison.csv","reports/observable_basis_report.md","","","","","0",""
"run_legacy_observable_summary","switching","results\switching\runs\run_legacy_observable_summary","tables/switching_observable_correlation_matrix.csv;tables/switching_observables_long.csv;tables/switching_observables_mean_by_T.csv;tables/switching_observables_wide_by_T.csv","","","","","","0",""
"run_legacy_observable_survey","relaxation","results\relaxation\runs\run_legacy_observable_survey","tables/dataset_structure.csv;tables/fit_observable_stability_by_temp.csv;tables/fit_observable_stability_overall.csv;tables/fit_observables_raw.csv;tables/geometry_metrics.csv;tables/nonfit_observable_stability_by_temp.csv;tables/nonfit_observable_stability_overall.csv;tables/nonfit_observables_raw.csv;tables/recommended_observables.csv","","","","","","0",""
"run_legacy_phaseC","phaseC","results\phaseC\runs\run_legacy_phaseC","","","","","","","0",""
"run_legacy_results_root","legacy_root","results\legacy_root\runs\run_legacy_results_root","tables/C2_dipWindowSweep.csv","","","","","","0",""
"run_legacy_second_coordinate_duel","switching","results\switching\runs\run_legacy_second_coordinate_duel","tables/second_coordinate_duel_geometry.csv;tables/second_coordinate_duel_metrics.csv;tables/second_coordinate_duel_residuals.csv","reports/second_coordinate_duel_report.md","","","","","0",""
"run_legacy_second_observable_search","switching","results\switching\runs\run_legacy_second_observable_search","tables/second_observable_candidate_summary.csv;tables/second_observable_geometry.csv;tables/second_observable_pair_comparison.csv","reports/second_observable_report.md","","","","","0",""
"run_legacy_separability","aging","results\aging\runs\run_legacy_separability","tables/extracted_g_f.csv;tables/separability_summary.csv","","","","","","0",""
"run_legacy_shape_rank_analysis","switching","results\switching\runs\run_legacy_shape_rank_analysis","tables/shape_rank_reconstruction_metrics.csv;tables/shape_rank_singular_values.csv","reports/shape_rank_report.md","","","","","0",""
"run_legacy_svd_pca","aging","results\aging\runs\run_legacy_svd_pca","tables/curve_mode_coefficients.csv;tables/svd_summary.csv","","","","","","0",""
"run_legacy_test_logs","switching","results\switching\runs\run_legacy_test_logs","","","","","","","0",""
"run_legacy_XI_Xshape_analysis","switching","results\switching\runs\run_legacy_XI_Xshape_analysis","tables/mode_space_directions.csv;tables/XI_Xshape_regression_metrics.csv","reports/XI_Xshape_analysis_report.md","","","","","0",""
"run_TRI_collapse_diagnostics","aging","results\aging\runs\run_TRI_collapse_diagnostics","tables/collapse_quality_metrics.csv;tables/collapse_variance_profiles.csv;tables/svd_spectra_by_tp.csv","reports/tri_collapse_diagnostics_report.md","","","","","0",""
