file_path,has_time_axis,has_signal,signal_varies_with_time,valid_relaxation
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260223_235729\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260223_235739\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260223_235755\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260223_235809\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260223_235824\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260223_235838\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260223_235853\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260224_000324\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260224_001959\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260224_002638\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260224_002731\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260224_002811\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260224_002943\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260224_003312\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260224_003546\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260224_003657\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260224_004516\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260224_004632\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260224_004814\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260224_004914\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260224_005119\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260224_005315\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260224_005548\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260224_005708\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260224_005824\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260224_011853\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260224_013216\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260224_083013\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260224_224027\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260224_224858\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260224_225013\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260224_225238\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260224_225631\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260224_225817\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260224_230105\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260224_230234\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260224_230301\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260224_230318\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260224_230421\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260224_230646\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260224_231124\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260224_233621\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260224_233756\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260224_233958\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260224_234229\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260224_234345\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260224_234940\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260224_235202\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260225_011039\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260225_011455\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260225_011812\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260225_012405\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260225_014207\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260225_014957\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260225_062621\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260226_231405\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260226_231544\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260226_231622\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260226_231736\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260227_102753\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260304_203209\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260304_211321\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260304_220024\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260304_220046\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260304_221439\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260304_222002\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260304_222215\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260304_222725\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260304_224828\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260304_230334\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260304_230934\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260304_231526\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260306_134327\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260306_150249\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260306_150302\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260306_150317\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\tables\20260306_150331\debug_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_decomposition\tables\FM_construction_audit\FM_amplitude_summary.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_decomposition\tables\FM_construction_audit\FM_construction_audit.csv,YES,YES,YES,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_decomposition\tables\FM_construction_audit\decomposition_regions_summary.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_decomposition\tables\FM_sign_stability\FM_AFM_summary.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_decomposition\tables\decomposition_audit\decomposition_audit_36s.csv,YES,YES,YES,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_decomposition\tables\decomposition_audit\decomposition_audit_3s.csv,YES,YES,YES,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_decomposition\tables\decomposition_audit\decomposition_audit_60min.csv,YES,YES,YES,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_decomposition\tables\decomposition_audit\decomposition_audit_6min.csv,YES,YES,YES,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_decomposition\tables\decomposition_stability_audit\decomposition_stability_summary.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_decomposition\tables\fit_vs_derivative_audit\fit_vs_derivative_audit_summary.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_decomposition_stability\tables\decomposition_stability_raw.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_decomposition_stability\tables\decomposition_stability_summary_by_wait_tp.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_separability\tables\extracted_g_f.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_separability\tables\separability_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_svd_pca\tables\curve_mode_coefficients.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\aging\runs\run_legacy_svd_pca\tables\svd_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_analysis\runs\run_legacy_cross_analysis\tables\aging_vs_switching\highT_basis_comparison\highT_basis_comparison.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\cross_analysis\runs\run_legacy_cross_analysis\tables\aging_vs_switching\highT_basis_comparison\highT_basis_diagnostics.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\cross_analysis\runs\run_legacy_cross_analysis\tables\aging_vs_switching\linear_combo_alignment_MG119_60min\fit_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_analysis\runs\run_legacy_cross_analysis\tables\aging_vs_switching\shifted_basis_comparison_MG119_60min\fit_summary_shifted_basis.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_analysis\runs\run_legacy_cross_analysis\tables\aging_vs_switching\switching_feature_analysis\R2_split_by_temperature.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\cross_analysis\runs\run_legacy_cross_analysis\tables\aging_vs_switching\switching_feature_analysis\fit_weights_vs_current.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\cross_analysis\runs\run_legacy_cross_analysis\tables\aging_vs_switching\switching_feature_analysis\switching_features_vs_current.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_analysis\runs\run_legacy_cross_analysis\tables\aging_vs_switching\waittime_current_mapping_MG119\best_waittime_per_current.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\cross_analysis\runs\run_legacy_cross_analysis\tables\aging_vs_switching\waittime_current_mapping_MG119\fit_matrix.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_10_205157_relaxation_switching_knee_comparison\tables\relaxation_switching_comparison.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_10_205157_relaxation_switching_knee_comparison\tables\relaxation_window_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_10_205157_relaxation_switching_knee_comparison\tables\switching_transition_metrics_vs_T.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_10_205157_relaxation_switching_knee_comparison\tables\switching_transition_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_10_205502_relaxation_switching_knee_comparison\tables\relaxation_switching_comparison.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_10_205502_relaxation_switching_knee_comparison\tables\relaxation_window_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_10_205502_relaxation_switching_knee_comparison\tables\switching_transition_metrics_vs_T.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_10_205502_relaxation_switching_knee_comparison\tables\switching_transition_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_10_205656_relaxation_switching_knee_comparison\tables\relaxation_switching_comparison.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_10_205656_relaxation_switching_knee_comparison\tables\relaxation_window_metrics.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_10_205656_relaxation_switching_knee_comparison\tables\switching_transition_metrics_vs_T.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_10_205656_relaxation_switching_knee_comparison\tables\switching_transition_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_10_220218_ridge_relaxation_comparison\tables\ridge_relaxation_comparison.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_10_220218_ridge_relaxation_comparison\tables\ridge_relaxation_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_10_225732_ridge_crossover_vs_relaxation\tables\ridge_crossover_metrics_vs_T.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_10_225732_ridge_crossover_vs_relaxation\tables\ridge_crossover_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_10_225732_ridge_crossover_vs_relaxation\tables\ridge_relaxation_correlation_table.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_10_233449_simple_switching_vs_relaxation_search\tables\candidate_definition_table.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_10_233449_simple_switching_vs_relaxation_search\tables\candidate_observables_vs_T.csv,YES,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_10_233449_simple_switching_vs_relaxation_search\tables\candidate_vs_relaxation_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_025420_relaxation_switching_motion_test\tables\relaxation_switching_correlations.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_025420_relaxation_switching_motion_test\tables\relaxation_switching_feature_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_025420_relaxation_switching_motion_test\tables\relaxation_switching_motion_table.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_084425_relaxation_switching_motion_test\tables\relaxation_switching_correlations.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_084425_relaxation_switching_motion_test\tables\relaxation_switching_feature_summary.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_084425_relaxation_switching_motion_test\tables\relaxation_switching_motion_table.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_092333_barrier_landscape_reconstruction\tables\barrier_distribution_tau0_scan.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_092333_barrier_landscape_reconstruction\tables\barrier_energy_axis.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_092333_barrier_landscape_reconstruction\tables\effective_barrier_distribution.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_093235_barrier_landscape_reconstruction\tables\barrier_distribution_tau0_scan.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_093235_barrier_landscape_reconstruction\tables\barrier_energy_axis.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_093235_barrier_landscape_reconstruction\tables\effective_barrier_distribution.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_093251_switching_barrier_projection\tables\switching_barrier_alignment_metrics.csv,NO,YES,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_093251_switching_barrier_projection\tables\switching_barrier_projection.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_094519_switching_barrier_projection\tables\switching_barrier_alignment_metrics.csv,NO,YES,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_094519_switching_barrier_projection\tables\switching_barrier_projection.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_095852_barrier_landscape_reconstruction\tables\barrier_distribution_tau0_scan.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_095852_barrier_landscape_reconstruction\tables\barrier_energy_axis.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_095852_barrier_landscape_reconstruction\tables\effective_barrier_distribution.csv,NO,NO,NO,NO
C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_100042_unified_barrier_mechanism\tables\barrier_region_classification.csv,NO,NO,NO,NO
