"file_path","classification","reason"
"./FieldSweep ver3/parse_TB_from_FS_filename.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Fitting ver1/detect_fold_by_folding.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Fitting ver1/estimate_fold_fourier_ls.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Fitting ver1/extrema_from_fold.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Fitting ver1/extrema_from_fold_local.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Fitting ver1/extrema_from_fold_robust.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Fitting ver1/extrema_from_model.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Fitting ver1/fit_folded.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Fitting ver1/fit_script.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./Fitting ver1/fit_script_sin1.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Fitting ver1/fit_script_sin2.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./Fitting ver1/fit_script_sin3.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./Fitting ver1/fit_script_sin3_with_amp_force.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./Fitting ver1/fit_script_sin4.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./Fitting ver1/fit_script_sin5.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./Fitting ver1/fit_script_ver_sinN.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./Fitting ver1/fit_sin3_smooth_step.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./Fitting ver1/fit_sin4_pure_sin.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./Fitting ver1/fit_sine_and_logistic.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./Fitting ver1/fit_sine_from_legend.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Fitting ver1/fit_sinxsin.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./Fitting ver1/fitSin2Folding.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Fitting ver1/fitSineAllCurvesFromOpenFigure.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Fitting ver1/fold_and_bin.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Fitting ver1/folding_quality.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Fitting ver1/foldingQuality_fractionalVariance.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Fitting ver1/foldingQuality_partialFourier.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Fitting ver1/foldingQuality_relativeNoise.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Fitting ver1/foldingQuality_stability.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Fitting ver1/fourier_model.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Fitting ver1/New/fitTwoSineFixedB.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./Fitting ver1/TwoSinMult.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./General ver2/allowLatexTicks.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/appearanceControl/addGradientTempArrowExact.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/appearanceControl/addGradientTempArrowPRL.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/appearanceControl/addTemperatureArrowPRL.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/appearanceControl/applyFontSizeByRole_v2.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/appearanceControl/applySmartLayout_v2.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/appearanceControl/combineOpenFiguresToPanels.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/appearanceControl/combineOpenFiguresToPanels_v2.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/appearanceControl/CommonFormatting/cleanChannelLabel.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/appearanceControl/CommonFormatting/formatAllFigures.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/appearanceControl/CommonFormatting/formatPaperPreset.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/appearanceControl/CommonFormatting/formatThreeFiguresForPaper.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/appearanceControl/CommonFormatting/latexColorbarHorizontal.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/appearanceControl/CommonFormatting/postFormatAllFigures.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/appearanceControl/CommonFormatting/stripChannelNumber.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/appearanceControl/convertCartesianFigureToPolar.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/appearanceControl/CtrlGUI/applyColormapToFigures.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/appearanceControl/CtrlGUI/applyToSingleFigure.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/appearanceControl/CtrlGUI/getSliceIndices.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/appearanceControl/CtrlGUI/makeCustomColormap.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/appearanceControl/CtrlGUI/name2rgb.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/appearanceControl/PRB_style.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./General ver2/appearanceControl/publicationCore/alignAxisLabelsPublication.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/appearanceControl/publicationCore/measureMaxYTickLabelWidthPx.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/appearanceControl/publicationCore/normalizeAxesMargins.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/appearanceControl/publicationCore/normalizeAxesMarginsUnified.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/appearanceControl/refLineGUI/addRefLine.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/appearanceControl/refLineGUI/replaceConstantLinesWithRegularLines.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/appearanceControl/renderCombinedLegendOverlay.m","UNKNOWN","Insufficient explicit canonical or helper signal from path/name alone"
"./General ver2/appearanceControl/renderCombinedLegendOverlayInParent.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/appearanceControl/shiftAxesRight.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/appearanceControl/shiftTilesRight.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/apply_channel_signs_by_preset.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/build_channels.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/choose_plane.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/chooseAutoScalePower.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/close_all_except_ui_figures.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/detect_measurement_type.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/extract_appended_flag.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/extract_current_I.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/extract_growth_FIB.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/extract_plane_mode.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/extract_preset_from_filename.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/figureSaving/quickSaveFigsPPT_simple.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/figureSaving/sanitizeFilename.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/figureSaving/save_figs.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/figureSaving/save_figs_and_JPEG.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/figureSaving/save_figs_and_JPEG_with_new_folder.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/figureSaving/save_figs_with_new_folder.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/figureSaving/save_JPEG.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/figureSaving/save_JPEG_with_new_folder.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/figureSaving/save_PDF.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/figureSaving/save_PDF_with_new_folder.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/figureSaving/save_PNG.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/figureSaving/save_PNG_with_new_folder.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/filter_channels.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/flip_L1X_in_folder.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/forceLatexFigure.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/forcePositiveAllXData.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/get_enabled_keys.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/getScalingFactor.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/keep_enabled.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/loadAllColormaps.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/localGetMapped.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/merge_labels.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/moveLineToRightAndStretchY.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/Plot Metadata API ver1/applyAxisPolicy.m","UTILITY","MATLAB function file without canonical entrypoint designation"
"./General ver2/Plot Metadata API ver1/applyLegend.m","UTILITY","MATLAB function file without canonical entrypoint designation"
