"a","b","c","pearson_A","spearman_A","deltaT_peak","loo_min_pearson","loo_min_spearman","source","score_basic"
"1.1","0.6","1.35","0.985279825768569","1","0","0.983034432276286","1","computed_refine_extension","0.992190834185828"
"1.15","0.5","1.25","0.985153513943083","1","0","0.983165230360263","1","computed_refine_extension","0.992179100254978"
"1.1","0.55","1.35","0.985156675444639","1","0","0.98310545672344","1","computed_refine_extension","0.99216809397808"
"1","0.5","1.35","0.985178081593536","1","0","0.983061018908956","1","computed_refine_extension","0.992165628259852"
"1.15","0.6","1.35","0.985179990009437","1","0","0.983047988842068","1","computed_refine_extension","0.992163594771245"
"0.75","0.5","0.9","0.988133709439288","0.995604395604396","0","0.98629058206369","0.994505494505495","computed_refine_extension","0.992159767706063"
"1.3","0.8","1.05","0.985179806007253","1","0","0.982983251878421","1","computed_refine_extension","0.99215059217786"
"1.3","0.65","1.25","0.985101640572251","1","0","0.983094559471264","1","computed_refine_extension","0.992149404065928"
"1.15","0.65","1.35","0.985206289474867","1","0","0.982893176537155","1","computed_refine_extension","0.992140522149891"
"1","0.55","1.35","0.985189749689684","1","0","0.982884207477325","1","computed_refine_extension","0.99213376640237"
"1","0.65","1.3","0.98523967382857","1","0","0.982793965977376","1","computed_refine_extension","0.992130695344046"
"1.05","0.5","1.35","0.985046652527501","1","0","0.983074358482276","1","computed_refine_extension","0.992128867454706"
"1.05","0.6","1.35","0.985182913839007","1","0","0.982826989399432","1","computed_refine_extension","0.992120272031589"
"1.2","0.65","1.35","0.985120499004498","1","0","0.982905615032218","1","computed_refine_extension","0.992117272707793"
"1.35","0.85","1.25","0.985183008473115","1","0","0.982769842374571","1","computed_refine_extension","0.992108871016849"
"1.3","0.8","1.3","0.985177630761363","1","0","0.982769383625347","1","computed_refine_extension","0.992107165953478"
"1.35","0.8","1.1","0.985061105946353","1","0","0.982933375079302","1","computed_refine_extension","0.992105006799766"
"1.15","0.75","1.3","0.985191867525435","1","0","0.982737216950929","1","computed_refine_extension","0.992105003647816"
"0.95","0.5","1.35","0.985112323063271","1","0","0.982854614896281","1","computed_refine_extension","0.992104619898238"
"1.35","0.75","1.3","0.985013923707312","1","0","0.982834760789624","1","computed_refine_extension","0.992071129270118"
"1.1","0.65","1.35","0.985095615842695","1","0","0.982686530799656","1","computed_refine_extension","0.99206599091274"
"1.25","0.8","1.3","0.985109605022143","1","0","0.982649257186479","1","computed_refine_extension","0.992062732943939"
"1.35","0.85","1.1","0.985052173861509","1","0","0.982720268083054","1","computed_refine_extension","0.992059705775064"
"1.25","0.6","1.3","0.984903656130656","1","0","0.982930219858942","1","computed_refine_extension","0.992057140810985"
"1.4","0.85","1.2","0.985039302951339","1","0","0.982719686305094","1","computed_refine_extension","0.99205572814642"
"1.4","0.8","1.2","0.984959824601588","1","0","0.982832747448545","1","computed_refine_extension","0.992054496870186"
"1.2","0.7","1.35","0.985054870507276","1","0","0.982671384880122","1","computed_refine_extension","0.992050738128207"
"1.35","0.8","1.3","0.985040069454143","1","0","0.982685091148499","1","computed_refine_extension","0.992049039065943"
"1.35","0.7","1.25","0.984906589952592","1","0","0.982870495173537","1","computed_refine_extension","0.992046076020485"
"1.15","0.55","1.35","0.984845472326785","1","0","0.982929937640101","1","computed_refine_extension","0.992039629226056"
"1.2","0.6","1.35","0.984884205832408","1","0","0.982871788230251","1","computed_refine_extension","0.992039619395773"
"1.4","0.8","1.25","0.984945834195402","1","0","0.982746851342435","1","computed_refine_extension","0.992033120527107"
"1.25","0.7","1.35","0.98498202439746","1","0","0.98268194591224","1","computed_refine_extension","0.992030996501686"
"1.3","0.65","1.3","0.984836511006557","1","0","0.982849750445924","1","computed_refine_extension","0.992020903391152"
"0.9","0.6","1","0.987865072832509","0.995604395604396","0","0.985914184981198","0.994505494505495","computed_refine_extension","0.992003897307531"
"1.2","0.75","0.95","0.984880516504075","1","0","0.982694694815075","1","computed_refine_extension","0.992003093914238"
"1.4","0.85","1.25","0.984953974200471","1","0","0.982577951468867","1","computed_refine_extension","0.992001782553915"
"1.05","0.65","0.85","0.984817678904877","1","0","0.982777873375313","1","computed_refine_extension","0.992000878346526"
"1.25","0.65","1.35","0.984839026269154","1","0","0.98272798960299","1","computed_refine_extension","0.991997305801344"
"0.75","0.5","0.85","0.987808205531834","0.995604395604396","0","0.985955559899096","0.994505494505495","computed_refine_extension","0.991995112100908"
"0.8","0.55","0.95","0.987844409069884","0.995604395604396","0","0.985883062303199","0.994505494505495","computed_refine_extension","0.991991473643144"
"1.15","0.5","1.3","0.984770853982059","1","0","0.982791162576636","1","computed_refine_extension","0.991989488709945"
"1.1","0.5","1.35","0.984718874554582","1","0","0.982831992370796","1","computed_refine_extension","0.991982060840534"
"1.4","0.85","1.15","0.984873602855894","1","0","0.982580492974479","1","computed_refine_extension","0.991978179451664"
"1.15","0.7","1.35","0.98493157609843","1","0","0.982466353625963","1","computed_refine_extension","0.991972743554722"
"0.95","0.55","1.35","0.984910214139354","1","0","0.982479405945783","1","computed_refine_extension","0.991968945430963"
"0.8","0.55","1","0.987799268858346","0.995604395604396","0","0.985810347197026","0.994505494505495","computed_refine_extension","0.991963388558447"
"0.9","0.6","1.05","0.987787412941521","0.995604395604396","0","0.985801603833567","0.994505494505495","computed_refine_extension","0.991958083110708"
"1","0.6","1.35","0.984888684873984","1","0","0.982421729526988","1","computed_refine_extension","0.991950951367593"
"0.9","0.5","1.35","0.984848767655043","1","0","0.982451240563652","1","computed_refine_extension","0.991944878409243"
"1.35","0.7","1.3","0.984685954765508","1","0","0.982675511758621","1","computed_refine_extension","0.991940888781377"
"0.9","0.6","0.95","0.987715708057955","0.995604395604396","0","0.985770139400177","0.994505494505495","computed_refine_extension","0.99193027875896"
"1.25","0.75","1.35","0.984829256232543","1","0","0.982372569663063","1","computed_refine_extension","0.991923290802376"
"1.3","0.7","1.35","0.984713803613039","1","0","0.982502194354929","1","computed_refine_extension","0.991914579954898"
"0.8","0.5","1.3","0.984817277124999","1","0","0.982318837076051","1","computed_refine_extension","0.99190895055271"
"0.85","0.55","1.3","0.984820315508899","1","0","0.982307229898465","1","computed_refine_extension","0.991907540632363"
"1.3","0.75","1.35","0.984768302846626","1","0","0.982380536565985","1","computed_refine_extension","0.991906598167185"
"0.8","0.55","0.9","0.987665787647777","0.995604395604396","0","0.985702410420672","0.994505494505495","computed_refine_extension","0.991901756840006"
"1","0.65","1.05","0.987663156014314","0.995604395604396","0","0.985687002618645","0.994505494505495","computed_refine_extension","0.991897885789562"
"1.05","0.65","1.35","0.984787926272889","1","0","0.982281734198789","1","computed_refine_extension","0.991892724721625"
"1.4","0.8","1.3","0.984697529408887","1","0","0.982400638041896","1","computed_refine_extension","0.991889386431045"
"1.35","0.85","1.3","0.984771700545682","1","0","0.982272281436163","1","computed_refine_extension","0.991885966450937"
"0.9","0.6","1.3","0.984740562288748","1","0","0.982209062326043","1","computed_refine_extension","0.991863981151833"
"0.7","0.5","0.9","0.987576593622067","0.995604395604396","0","0.985564774689131","0.994505494505495","computed_refine_extension","0.991847471485985"
"1","0.65","1","0.987549016786894","0.995604395604396","0","0.985586486843753","0.994505494505495","computed_refine_extension","0.991843540866357"
"1.2","0.75","1.35","0.98469443089628","1","0","0.982169925914409","1","computed_refine_extension","0.991842314451766"
"0.7","0.5","0.95","0.987560350557354","0.995604395604396","0","0.985527628273123","0.994505494505495","computed_refine_extension","0.991835169283369"
"0.8","0.55","1.05","0.987555572793237","0.995604395604396","0","0.985512049845637","0.994505494505495","computed_refine_extension","0.991830620268637"
"1.4","0.85","1.3","0.984643369655562","1","0","0.982182916398649","1","computed_refine_extension","0.991829594176398"
"1.15","0.7","0.9","0.984460106629625","1","0","0.982388584071551","1","computed_refine_extension","0.991815748803198"
"1.4","0.75","1.3","0.984456078227141","1","0","0.982359120548844","1","computed_refine_extension","0.991808647577911"
"0.9","0.6","1.1","0.987507768798441","0.995604395604396","0","0.985459853813034","0.994505494505495","computed_refine_extension","0.991805839863677"
"0.8","0.5","0.7","0.984384591449076","1","0","0.982442162111095","1","computed_refine_extension","0.991803809856942"
"1.25","0.6","1.35","0.9843934959817","1","0","0.982428214003745","1","computed_refine_extension","0.991803691595259"
"1.1","0.7","1.35","0.984611605294549","1","0","0.98206289528042","1","computed_refine_extension","0.991796060644449"
"1.35","0.75","1.35","0.984512321968612","1","0","0.98219799866951","1","computed_refine_extension","0.991793296324486"
"1.3","0.65","1.35","0.984362876757587","1","0","0.982364618459777","1","computed_refine_extension","0.991781786719232"
"0.9","0.55","0.75","0.98430547074977","1","0","0.982385741770207","1","computed_refine_extension","0.991768789578972"
"1.3","0.8","1.35","0.98453304560519","1","0","0.982000183296921","1","computed_refine_extension","0.991759950340941"
"1.35","0.85","1.05","0.984460259602466","1","0","0.982088870333883","1","computed_refine_extension","0.991755851947516"
"1.4","0.85","1.1","0.984426636276912","1","0","0.982128051317121","1","computed_refine_extension","0.991753601146498"
"0.85","0.6","1","0.987403356655385","0.995604395604396","0","0.985329344711813","0.994505494505495","computed_refine_extension","0.991748414400517"
"1.35","0.8","1.35","0.98448298186929","1","0","0.982004881196374","1","computed_refine_extension","0.991745870800062"
"0.7","0.5","0.85","0.987373846488371","0.995604395604396","0","0.985353449247987","0.994505494505495","computed_refine_extension","0.991744382257647"
"0.95","0.65","1","0.987377828037486","0.995604395604396","0","0.985318909187239","0.994505494505495","computed_refine_extension","0.991738668710232"
"0.85","0.55","0.85","0.987296802682314","0.995604395604396","0","0.985434284195014","0.994505494505495","computed_refine_extension","0.991737436105235"
"0.95","0.65","1.05","0.987376254812685","0.995604395604396","0","0.985301356143796","0.994505494505495","computed_refine_extension","0.991734686134103"
"0.85","0.6","0.95","0.987365951798038","0.995604395604396","0","0.985299484249016","0.994505494505495","computed_refine_extension","0.991731220850753"
"0.9","0.6","0.9","0.987308788445776","0.995604395604396","0","0.985336028581184","0.994505494505495","computed_refine_extension","0.991721380711508"
"1.3","0.8","1","0.984342756669563","1","0","0.982091698782175","1","computed_refine_extension","0.991721166757304"
"0.7","0.5","1","0.987350240159455","0.995604395604396","0","0.985269870361189","0.994505494505495","computed_refine_extension","0.991720584581613"
"0.9","0.55","1.35","0.984432747765912","1","0","0.981873484168197","1","computed_refine_extension","0.991704521163413"
"1.35","0.7","1.35","0.984251197709454","1","0","0.982136463693864","1","computed_refine_extension","0.991702652051609"
"1.15","0.5","1.35","0.984195809109369","1","0","0.982218351704994","1","computed_refine_extension","0.991702413073809"
"1.15","0.6","1.4","0.984308522519137","1","0","0.981987579561806","1","computed_refine_extension","0.991690072668102"
"0.75","0.5","0.8","0.987207538172116","0.995604395604396","0","0.985312236552043","0.994505494505495","computed_refine_extension","0.991686247223582"
"0.85","0.5","1.35","0.984387041471896","1","0","0.981847210101532","1","computed_refine_extension","0.991685554461875"
"0.95","0.6","1.35","0.984396805208507","1","0","0.981814945343112","1","computed_refine_extension","0.991682030631175"
"1.1","0.6","1.4","0.984334122330458","1","0","0.981900174449967","1","computed_refine_extension","0.991680271589131"
"1.1","0.55","1.4","0.98425678488165","1","0","0.982006496207728","1","computed_refine_extension","0.99167833470604"
"0.8","0.55","0.85","0.98723231200785","0.995604395604396","0","0.985234136049582","0.994505494505495","computed_refine_extension","0.99167805927381"
"1.25","0.8","1.35","0.984387728872282","1","0","0.98180065665089","1","computed_refine_extension","0.991676449991863"
"1.05","0.55","1.4","0.984298049034858","1","0","0.981919806814254","1","computed_refine_extension","0.991673376073308"
"1.15","0.75","1.35","0.984363305432257","1","0","0.981768634924858","1","computed_refine_extension","0.991662718614649"
"1.2","0.65","1.4","0.984279863547305","1","0","0.981886356991049","1","computed_refine_extension","0.991661230462401"
"0.85","0.6","1.05","0.987230748517337","0.995604395604396","0","0.985119823110889","0.994505494505495","computed_refine_extension","0.991654727638917"
"1","0.65","0.95","0.987176239365671","0.995604395604396","0","0.985195189797979","0.994505494505495","computed_refine_extension","0.991653448230836"
"1.15","0.65","1.4","0.984290902342037","1","0","0.98179901834991","1","computed_refine_extension","0.991647074372593"
